GOTERM_BP_FAT,GO:0021915~neural tube development,23,2.290836653,5.40E-05,"TCF7L2, STIL, FZD2, APAF1, EN1, SOX11, PRICKLE1, CELSR1, BMP7, GLI3, ZFP36L1, GLI2, STK3, GATAD2A, SFRP1, VANGL2, SALL1, ALDH1A2, CFL1, KIF20B, SSBP3, SOX4, TEAD2",819,189,17911,2.66134982,0.302171056,0.001419743,0.001313827
GOTERM_BP_FAT,GO:0001823~mesonephros development,17,1.693227092,5.41E-05,"ROBO2, GDF11, MAGED1, TCF21, SMAD6, BMP7, GLI3, PBX1, HS2ST1, SFRP1, SALL1, KIF26B, MYC, SIX2, GPC3, SOX9, SLIT2",819,113,17911,3.290079635,0.302797011,0.001419743,0.001313827
GOTERM_BP_FAT,GO:0065009~regulation of molecular function,139,13.84462151,5.49E-05,"SCARB1, ARL6IP1, NRK, HJURP, ANTXR1, IGF1R, CDH3, CCND2, SYNGAP1, UBASH3B, CCND1, MYC, PITX2, RGS6, CDON, EPHA7, TPM2, ARID5B, SOX11, ATP1B2, SYTL2, MYL4, SFRP1, FANCD2, CD109, ROR2, TRIB2, KCNE1, MAGED1, STK39, NEDD4L, LPAR3, CNN3, STK3, CORO1C, SOCS2, BCL2L11, RACGAP1, FLRT2, CALD1, MICAL1, CLSPN, RSU1, ECT2, EVI5, MAP2K6, PLXNA3, LYN, CBX8, RABGAP1L, STIL, FZD2, UBE2C, VDR, PLK2, IGF2, FZD8, DHCR24, ARHGAP28, ARHGAP27, BMP7, NET1, TPX2, CNOT6, MEX3B, VANGL2, PPP1R1A, ID2, PPP1R1B, SPINK10, EZH2, ZCCHC11, CDKN1B, EDA, BTG1, DENND1A, DOCK7, ARHGAP1, HMGB2, PRKAG2, LDB2, PPP1R9A, PTPRF, LMNB1, CKS1B, ROBO1, UCHL1, SIPA1L1, CASP3, HEY2, LRRFIP1, YWHAH, VAV3, CAMK1D, APAF1, ATPIF1, MKL1, RENBP, CCNA2, TBC1D1, PSRC1, RBL1, TRAF4, RTN4RL1, RNF207, HAND1, RASA2, BIRC5, LCP2, ANGPTL4, ARHGEF2, DBN1, MDFI, SRC, SRI, HMGCR, THBS1, RNF2, AURKB, AURKA, ERBB4, ERBB2, GPC3, E2F1, SH3BP4, RUNX1T1, FARP1, TCF7L2, NPM1, FEM1B, SORT1, CD24A, CENPE, REST, CCDC8, SPRY2, STUB1, AGRN, MAD2L1",819,2201,17911,1.381117696,0.30626786,0.001428142,0.0013216
GOTERM_MF_FAT,GO:0005201~extracellular matrix structural constituent,11,1.09561753,3.24E-05,"FBN2, COL1A1, COL3A1, COL1A2, COL5A1, ELN, COL11A1, COL5A2, PXDN, COL4A6, LAMB1",767,46,16866,5.258375376,0.039664476,0.00150016,0.001392062
GOTERM_BP_FAT,GO:0032984~macromolecular complex disassembly,21,2.091633466,6.04E-05,"SMARCE1, SEMA5A, SMARCC1, NCKAP5L, EIF5A2, SHROOM2, PDXP, MICAL2, DSTN, HDGFRP3, MID1, PTMS, EPS8, EML4, HIST3H2A, DNAJC6, MICAL1, CFL1, STMN1, KIF2C, ARHGEF2",819,164,17911,2.800343965,0.331465603,0.001560445,0.001444032
GOTERM_BP_FAT,GO:0007265~Ras protein signal transduction,31,3.087649402,6.03E-05,"DNMT1, DENND1A, LPAR4, CELSR1, ROBO1, CYTH3, EPS8, SYNGAP1, ERBB2, RSU1, ECT2, WASF1, SRGAP1, RALGPS2, VAV3, FARP1, PLK2, DHCR24, CCNA2, NET1, ARHGAP32, COL3A1, VANGL2, COL1A2, RHOJ, SPATA13, CDK2, RASA2, ELMO1, SPRY2, ARHGEF2",819,303,17911,2.237458544,0.331093032,0.001560445,0.001444032
GOTERM_BP_FAT,GO:0035556~intracellular signal transduction,148,14.74103586,6.41E-05,"SEMA5A, NRK, DIXDC1, CELSR1, SLC8A1, IGF1R, EPS8, SYNGAP1, MYC, SOX9, RGS6, SOX4, PHLDA3, CDON, GUCY1A3, UNC13B, EPHA7, WSB1, ARL15, UNC5B, PRKCE, SOX11, ACTN4, MID1, SFRP1, MELK, SPATA13, ELMO1, ROR2, EZR, TRIB2, DNMT1, MAGED1, STK39, ARHGAP18, LPAR3, AKR1C18, LPAR4, PLD1, FHIT, ZFP36L1, STK3, SOCS2, BCL2L11, RACGAP1, FLRT2, ZMAT3, FIGNL1, TSPAN6, EIF4EBP1, RSU1, ECT2, SRGAP1, PAG1, MAP2K6, LYN, NONO, PLK2, IGF2, FN1, FZD8, DHCR24, BMP7, NET1, PTPRD, ARHGAP32, COL1A2, VANGL2, PPP1R1A, CDK2, PPP1R1B, RGL1, EZH2, BMP10, EDA, DYRK2, DENND1A, DOCK7, ARHGAP1, PRKAG2, BRCA1, HMGB1, PPP1R9A, FOXM1, RND3, LMNB1, ROBO1, AKAP12, UCHL1, SIPA1L1, GLIPR2, CASP3, NCS1, NCK2, PBK, CASP2, TEAD2, RALGPS2, VAV3, HELLS, APAF1, HUNK, CIT, CCNA2, ARL4C, TOX3, SFPQ, TRAF4, NOV, RTN4RL1, RASA2, RHOJ, EXOC4, G2E3, TRIM59, LCP2, CASQ1, ARHGEF2, DOCK1, MDFI, SRC, PRR5L, SRI, HMGCR, THBS1, GNAI1, CYTH3, REM1, ERBB4, ERBB2, E2F1, SH3BP4, PLAGL2, NCAM1, SLIT2, WASF1, E2F7, FARP1, WWOX, TCF7L2, GDF11, NPM1, PTPN13, WTIP, CD24A, COL3A1, SPRY2, ASB4",819,2380,17911,1.359942952,0.347500999,0.001648139,0.001525184
GOTERM_BP_FAT,GO:0035148~tube formation,21,2.091633466,6.59E-05,"STIL, EDA, FZD2, APAF1, SOX11, PRICKLE1, CELSR1, BMP7, HS2ST1, STK3, GATAD2A, SFRP1, VANGL2, SALL1, BCL2L11, HAND1, CFL1, SOX9, KIF20B, SOX4, TEAD2",819,165,17911,2.783372183,0.355307296,0.001688081,0.001562147
GOTERM_MF_FAT,GO:0015631~tubulin binding,30,2.988047809,3.83E-05,"CETN3, DIXDC1, KIF11, JAKMIP1, KIF15, CNN3, BCL2L11, CAPN6, RACGAP1, STMN1, NUSAP1, KIF1A, LYN, GAS2L3, SPAG5, HDGFRP3, KIF23, KIF22, MID1, EML4, ARL4C, CENPE, PSRC1, PRC1, KIF26B, BIRC5, KIF2C, ARHGEF2, KIF20B, EZR",767,283,16866,2.331049797,0.046661359,0.001707945,0.001584875
GOTERM_CC_FAT,GO:0005938~cell cortex,30,2.988047809,7.39E-05,"PPP1R9A, FNBP1L, EPS8, SEPT6, CALD1, CFL1, INSC, ARFIP2, HMCN1, STXBP6, MYH10, TPM3, ACTN1, EXOC6B, SHROOM2, DSTN, ACTN4, EEF1A1, CLDN5, ANLN, ARHGAP32, MARCKS, MELK, CTTN, EXOC4, EZR, ASTN2, PHLDB2, DBN1, RAI14",743,260,14413,2.238275184,0.051560845,0.001789269,0.001619338
GOTERM_CC_FAT,GO:0005657~replication fork,13,1.294820717,7.50E-05,"PRIM2, DNMT1, UHRF1, PRIM1, H2AFX, MCM10, POLA1, MMS22L, RAD51C, CHEK1, POLD2, POLE, RAD18",743,63,14413,4.002841334,0.052264737,0.001789269,0.001619338
GOTERM_MF_FAT,GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding,50,4.980079681,4.21E-05,"GLI3, BACH2, GLI2, SALL1, MYC, SIX2, CREB3L2, MYBL2, PITX2, SMARCC1, TCF12, ARID5B, EN1, EBF3, SOX11, ACTN4, SREBF2, FOXP2, SFPQ, ELF4, HAND1, GATA6, PHF21A, PLAGL1, TBX20, E2F7, E2F8, SMARCE1, ZFP711, TCF7L2, MYEF2, BCL11B, H3F3B, NFYA, BCL11A, NONO, PBX3, SMAD6, MEIS2, TBX18, PBX1, CTCFL, GATAD2A, MEIS1, FUBP3, NFE2L3, ZFP395, SSBP2, SSBP3, EZH2",767,595,16866,1.847863004,0.051148367,0.001809755,0.001679348
GOTERM_MF_FAT,GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding,35,3.486055777,4.35E-05,"GLI3, GLI2, SALL1, MYC, SIX2, CREB3L2, TBX20, MYBL2, PITX2, E2F8, SMARCE1, TCF7L2, SMARCC1, MYEF2, BCL11B, NFYA, BCL11A, TCF12, EN1, EBF3, SMAD6, MEIS2, TBX18, PBX1, FOXP2, SREBF2, CTCFL, MEIS1, FUBP3, ELF4, HAND1, NFE2L3, ZFP395, SSBP2, SSBP3",767,359,16866,2.14382992,0.052805064,0.001809755,0.001679348
GOTERM_BP_FAT,GO:0030261~chromosome condensation,9,0.896414343,7.24E-05,"TOP2A, H3F3B, NCAPG2, CDK1, NUSAP1, ACIN1, SMC4, NCAPH, SMC2",819,32,17911,6.150755495,0.382516772,0.001846795,0.00170902
GOTERM_BP_FAT,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,76,7.569721116,7.28E-05,"TOP2A, HMGB2, SLC40A1, TCF21, BRCA1, HIF3A, HMGB1, LDB2, FOXM1, GLI3, GLI2, SALL1, MYC, SIX2, CREB3L2, HEY2, NCK2, MYBL2, SOX9, PITX2, TEAD2, SOX4, SOX5, CDON, KDM6B, SMARCC1, PEG3, TCF12, MKL1, EN1, TET1, EBF3, SOX11, SOX12, SREBF2, ARMCX3, ELF4, HAND1, ITGA8, ARHGEF2, MAML3, ZFPM2, SKAP1, CREB5, ZFP821, RNASEL, INSIG1, GATA6, NPAS2, PLAGL1, TBX20, E2F1, PLAGL2, E2F7, E2F8, TCF7L2, WWOX, TCF7L1, BCL11B, NFYA, VDR, ATAD2, IGF2, PBX3, FZD8, MICAL2, SMAD6, MEIS2, BMP7, PBX1, CTCFL, MEIS1, FUBP3, SSBP2, AGRN, SSBP3",819,1049,17911,1.584433573,0.384495644,0.001851995,0.001713832
GOTERM_BP_FAT,GO:0051261~protein depolymerization,16,1.593625498,7.40E-05,"SEMA5A, NCKAP5L, SHROOM2, PDXP, MICAL2, DSTN, HDGFRP3, MID1, EPS8, EML4, DNAJC6, MICAL1, CFL1, STMN1, KIF2C, ARHGEF2",819,104,17911,3.364515826,0.389405805,0.001869689,0.001730206
GOTERM_BP_FAT,GO:0051641~cellular localization,144,14.34262948,7.41E-05,"SEMA5A, ARL6IP1, BUB1B, CELSR1, FNBP1L, SLC8A1, CDH3, IPO9, SYNGAP1, UBASH3B, OPHN1, CREB3L2, INSC, CFL1, NUSAP1, SOX9, AP1S3, TMSB10, SOX4, UNC13B, STARD4, SEMA6A, PRKCE, STX8, ESCO2, ACTN4, ACSL3, MID1, SYTL2, ARMCX3, CCNE1, TXNIP, KIF20B, ASTN2, EZR, SKAP1, MAD1L1, KCNE1, INSIG1, STXBP1, STXBP2, CDCA8, NEDD4L, AKR1C18, CPLX2, PCDH17, CACNA1G, ZFP36L1, UGCG, VTI1A, CEP72, STXBP6, ECT2, ATG7, MYH10, EVI5, LYN, BARD1, RABGAP1L, STIL, RBPMS, BMP7, SNAP91, COL1A1, CCT6A, MEX3B, PAN3, NBEA, CDK1, PEMT, EZH2, EDA, DYRK2, GRIK5, DENND1A, DOCK7, CTDSPL2, PTPRK, BRCA1, PPP1R9A, GLI3, AKAP12, UCHL1, RSRC1, SIX2, SH3PXD2B, BBS9, BBS7, KIF1A, CCHCR1, YWHAH, SSR2, ATPIF1, SHROOM2, KIF23, KIF22, DYNLL1, YWHAZ, SREBF2, ASPM, TBC1D1, PSRC1, NOV, CTTN, KIFC1, EXOC4, BIRC5, KIF2C, CASQ1, ARHGEF2, IFT46, DBN1, DDC, TSSC1, SRC, NRXN3, PRR5L, PTN, PRICKLE1, TULP1, SRI, HMGCR, HDAC8, AURKB, NKD2, AURKA, ERBB4, ERBB2, SH3BP4, PLAGL2, HNRNPA1, TCF7L2, RPH3AL, NPM1, SPAG5, SORT1, CD24A, CENPE, KIF26B, TACC3, SPRY2, COPG2, AGRN, RAMP1",819,2310,17911,1.363284335,0.389630205,0.001869689,0.001730206
GOTERM_BP_FAT,GO:0048562~embryonic organ morphogenesis,32,3.187250996,7.74E-05,"FBN2, COL11A1, INSIG1, TCF21, CELSR1, GLI3, GLI2, SALL1, MYC, SIX2, TBX20, SOX9, PITX2, TEAD2, TCF7L2, STIL, FZD2, PCGF2, MICAL2, SOX11, BMP7, TBX18, MMP14, VANGL2, ID2, ALDH1A2, HAND1, MFAP2, ITGA8, SPRY2, ROR2, MDFI",819,322,17911,2.173351838,0.403102651,0.00194684,0.001801602
GOTERM_BP_FAT,GO:0098727~maintenance of cell number,20,1.992031873,7.82E-05,"TCF7L2, ZCCHC11, NPM1, TCF7L1, FUT10, TET1, LDB2, MED27, BMP7, ASPM, SFRP1, VANGL2, SALL1, FANCD2, SIX2, PRDM16, IGF2BP1, SOX9, SOX4, EZH2",819,154,17911,2.840175697,0.406246521,0.00195937,0.001813197
GOTERM_BP_FAT,GO:0042692~muscle cell differentiation,38,3.784860558,7.97E-05,"MEG3, BMP10, BTG1, COL14A1, GATA6, PRICKLE1, HMGCR, WISP1, SLC8A1, ZFP36L1, UCHL1, HEY2, FAM65B, SOX9, MBNL3, PITX2, ATG7, MYH10, CDON, MAP2K6, KDM6B, TCF7L2, H3F3B, SORT1, AW551984, MKL1, IGF2, CACNA2D2, SMAD6, TBX18, REST, MMP14, VANGL2, NOV, ITGA8, CDK1, CASQ1, EZH2",819,414,17911,2.007331906,0.412190882,0.001989708,0.001841272
GOTERM_BP_FAT,GO:0042692~muscle cell differentiation,38,3.784860558,7.97E-05,"MEG3, BMP10, BTG1, COL14A1, GATA6, PRICKLE1, HMGCR, WISP1, SLC8A1, ZFP36L1, UCHL1, HEY2, FAM65B, SOX9, MBNL3, PITX2, ATG7, MYH10, CDON, MAP2K6, KDM6B, TCF7L2, H3F3B, SORT1, AW551984, MKL1, IGF2, CACNA2D2, SMAD6, TBX18, REST, MMP14, VANGL2, NOV, ITGA8, CDK1, CASQ1, EZH2",819,414,17911,2.007331906,0.412190882,0.001989708,0.001841272
GOTERM_MF_FAT,GO:0001012~RNA polymerase II regulatory region DNA binding,50,4.980079681,5.44E-05,"GLI3, BACH2, GLI2, SALL1, MYC, SIX2, CREB3L2, MYBL2, PITX2, SMARCC1, TCF12, ARID5B, EN1, EBF3, SOX11, ACTN4, SREBF2, FOXP2, SFPQ, ELF4, HAND1, GATA6, PHF21A, PLAGL1, TBX20, E2F7, E2F8, SMARCE1, ZFP711, TCF7L2, MYEF2, BCL11B, H3F3B, NFYA, BCL11A, NONO, PBX3, SMAD6, MEIS2, TBX18, PBX1, CTCFL, GATAD2A, MEIS1, FUBP3, NFE2L3, ZFP395, SSBP2, SSBP3, EZH2",767,601,16866,1.829415121,0.065641685,0.002077353,0.001927663
GOTERM_MF_FAT,GO:0000987~core promoter proximal region sequence-specific DNA binding,36,3.585657371,5.65E-05,"UHRF1, GLI3, GLI2, SALL1, MYC, SIX2, CREB3L2, TBX20, MYBL2, PITX2, E2F8, SMARCE1, TCF7L2, SMARCC1, MYEF2, BCL11B, NFYA, BCL11A, TCF12, EN1, EBF3, SMAD6, MEIS2, TBX18, PBX1, FOXP2, SREBF2, CTCFL, MEIS1, FUBP3, ELF4, HAND1, NFE2L3, ZFP395, SSBP2, SSBP3",767,379,16866,2.088719027,0.068142556,0.002077353,0.001927663
GOTERM_MF_FAT,GO:0008201~heparin binding,20,1.992031873,5.52E-05,"POSTN, COL13A1, FN1, PTN, NAV2, HMGB1, THBS1, BMP7, FSTL1, WISP1, PTPRF, THBS4, SFRP1, NOV, COL5A1, MDK, NCAM1, SLIT3, SLIT2, ADAMTS8",767,151,16866,2.912525795,0.066525106,0.002077353,0.001927663
GOTERM_MF_FAT,GO:0001159~core promoter proximal region DNA binding,36,3.585657371,6.28E-05,"UHRF1, GLI3, GLI2, SALL1, MYC, SIX2, CREB3L2, TBX20, MYBL2, PITX2, E2F8, SMARCE1, TCF7L2, SMARCC1, MYEF2, BCL11B, NFYA, BCL11A, TCF12, EN1, EBF3, SMAD6, MEIS2, TBX18, PBX1, FOXP2, SREBF2, CTCFL, MEIS1, FUBP3, ELF4, HAND1, NFE2L3, ZFP395, SSBP2, SSBP3",767,381,16866,2.077754622,0.075425172,0.002242333,0.002080756
GOTERM_BP_FAT,GO:0003231~cardiac ventricle development,19,1.892430279,9.22E-05,"BMP10, FZD2, COL11A1, SOX11, SMAD6, ROBO1, VANGL2, SALL1, GJA5, ID2, HAND1, HEY2, TBX20, TNNI1, WHSC1, ZFPM2, PITX2, SOX4, MYH7",819,143,17911,2.905718213,0.459059443,0.002283737,0.002113365
GOTERM_BP_FAT,GO:0006694~steroid biosynthetic process,19,1.892430279,9.22E-05,"STARD4, VDR, INSIG1, IGF2, DHCR24, AKR1C18, HMGCR, HSD17B7, LSS, PBX1, CACNA1H, CYP51, IGF1R, DKK3, CYP39A1, SQLE, REST, HMGCS2, DHCR7",819,143,17911,2.905718213,0.459059443,0.002283737,0.002113365
GOTERM_BP_FAT,GO:0048870~cell motility,92,9.163346614,9.98E-05,"SEMA5A, DDR1, COL18A1, SCARB1, BMP10, PODXL2, DOCK7, HMGB2, DIXDC1, HMGB1, LDB2, PTPRK, CELSR1, GLI3, SLC8A1, PTPRF, IGF1R, ROBO1, EPS8, GLIPR2, MDK, MYC, SIX2, CFL1, DPYSL3, NCK2, SOX9, PITX2, VAV3, POSTN, SEMA6A, CAMK1D, PRKCE, MKL1, SHROOM2, ARID5B, NAV1, ACTN4, MMP12, ASPM, SFRP1, MMP14, TUBB2B, NOV, CTTN, BC067074, SPATA13, FSCN1, ELMO1, ROR2, KIF20B, IFT46, DOCK1, PHLDB2, FAM60A, SRC, LAMA4, FUT10, PRCP, PRR5L, PTN, ADAMTS12, PLD1, THBS1, THBS4, RTN4, CORO1C, FLRT2, ERBB4, TBX20, SPP1, SLIT2, SRGAP3, MYH10, GPC6, SRGAP1, PLXNA3, LYN, MCAM, TNK2, FN1, VEGFC, LAMB1, PARVA, NET1, COL1A1, ANLN, CD24A, COL3A1, VANGL2, COL5A1, VIM",819,1348,17911,1.49256711,0.485752056,0.002453567,0.002270526
GOTERM_BP_FAT,GO:0051674~localization of cell,92,9.163346614,9.98E-05,"SEMA5A, DDR1, COL18A1, SCARB1, BMP10, PODXL2, DOCK7, HMGB2, DIXDC1, HMGB1, LDB2, PTPRK, CELSR1, GLI3, SLC8A1, PTPRF, IGF1R, ROBO1, EPS8, GLIPR2, MDK, MYC, SIX2, CFL1, DPYSL3, NCK2, SOX9, PITX2, VAV3, POSTN, SEMA6A, CAMK1D, PRKCE, MKL1, SHROOM2, ARID5B, NAV1, ACTN4, MMP12, ASPM, SFRP1, MMP14, TUBB2B, NOV, CTTN, BC067074, SPATA13, FSCN1, ELMO1, ROR2, KIF20B, IFT46, DOCK1, PHLDB2, FAM60A, SRC, LAMA4, FUT10, PRCP, PRR5L, PTN, ADAMTS12, PLD1, THBS1, THBS4, RTN4, CORO1C, FLRT2, ERBB4, TBX20, SPP1, SLIT2, SRGAP3, MYH10, GPC6, SRGAP1, PLXNA3, LYN, MCAM, TNK2, FN1, VEGFC, LAMB1, PARVA, NET1, COL1A1, ANLN, CD24A, COL3A1, VANGL2, COL5A1, VIM",819,1348,17911,1.49256711,0.485752056,0.002453567,0.002270526
GOTERM_BP_FAT,GO:0001657~ureteric bud development,16,1.593625498,1.03E-04,"ROBO2, GDF11, MAGED1, TCF21, SMAD6, BMP7, GLI3, PBX1, HS2ST1, SFRP1, SALL1, KIF26B, MYC, GPC3, SOX9, SLIT2",819,107,17911,3.270183607,0.496790312,0.002515054,0.002327426
GOTERM_MF_FAT,GO:0050839~cell adhesion molecule binding,40,3.984063745,7.54E-05,"PTPRT, SRC, CTNND1, ARHGAP1, ARHGAP18, THBS1, WISP1, THBS4, C330027C09RIK, RTN4, CNN3, CD1D1, ARFIP2, CTNNA3, LRRFIP1, STXBP6, CLIC1, EDIL3, TMPO, LYN, POSTN, ACTN1, FN1, LAMB1, PARVA, YWHAZ, SND1, PTPRD, ANLN, TMEM2, COL3A1, MMP14, NOV, CTTN, FASN, SERBP1, FSCN1, EZR, PHLDB2, DBN1",767,447,16866,1.967746734,0.089826826,0.002616452,0.002427916
GOTERM_CC_FAT,GO:0000785~chromatin,48,4.780876494,1.22E-04,"DNMT1, MAGED1, UHRF1, HMGB2, RNF2, CHAF1B, SALL1, CCND2, ZFP57, MYC, CHEK1, HEY2, E2F1, TNRC18, HMGN2, TMPO, SMARCE1, CBX8, HELLS, TCF7L2, SMARCC1, CBX6, H3F3B, CBX3, VDR, PCGF2, PLK2, TCF12, H2AFX, KIF22, ESCO2, SMARCA1, SAP30, POLA1, REST, SFPQ, H1F0, RAD51, HIST3H2A, NASP, WDR82, INCENP, ID2, RAD18, FAM60A, MCM2, EZH2, ASF1B",743,520,14413,1.790620147,0.083756064,0.00268427,0.002429339
GOTERM_CC_FAT,GO:0005874~microtubule,40,3.984063745,1.24E-04,"KIF11, JAKMIP1, AURKB, SLC8A1, KIF15, AURKA, TUBB5, TUBA1A, CAPN6, STMN1, NUSAP1, KIF1A, GAS2L3, SPAG5, NCKAP5L, SHROOM2, NAV1, KIF23, KIF22, DYNLL1, MID1, EML4, CCT6A, CENPE, ASPM, TPX2, TUBB2B, PSRC1, KIFC1, KATNAL2, PRC1, INCENP, KIF26B, CDK1, SPRY2, BIRC5, KIF2C, ROR2, ARHGEF2, KIF20B",743,405,14413,1.915889869,0.084775948,0.00268427,0.002429339
GOTERM_BP_FAT,GO:0051054~positive regulation of DNA metabolic process,24,2.390438247,1.10E-04,"CBX8, TOP2A, NPM1, DNMT1, ATAD5, SRC, CDC7, HMGB1, BRCA1, FOXM1, AURKB, NPAS2, IGF1R, GLI2, CCT6A, RAD51, MYC, CDK2, CDK1, WHSC1, DNA2, HNRNPA1, E2F7, E2F8",819,212,17911,2.475775797,0.518951233,0.002670207,0.002471003
GOTERM_BP_FAT,GO:1901991~negative regulation of mitotic cell cycle phase transition,17,1.693227092,1.13E-04,"STIL, BUB1B, SLFN9, ZFP36L1, CENPE, D7ERTD443E, CCND1, CHEK1, CDK1, CASP2, TOPBP1, CLSPN, MAD1L1, SOX4, E2F7, EZH2, MAD2L1",819,120,17911,3.098158323,0.527777008,0.002727815,0.002524314
GOTERM_BP_FAT,GO:1901991~negative regulation of mitotic cell cycle phase transition,17,1.693227092,1.13E-04,"STIL, BUB1B, SLFN9, ZFP36L1, CENPE, D7ERTD443E, CCND1, CHEK1, CDK1, CASP2, TOPBP1, CLSPN, MAD1L1, SOX4, E2F7, EZH2, MAD2L1",819,120,17911,3.098158323,0.527777008,0.002727815,0.002524314
GOTERM_BP_FAT,GO:0045926~negative regulation of growth,27,2.689243028,1.14E-04,"SEMA5A, BMP10, CDKN1B, NKD1, FSTL4, RTN4, STK3, SOCS2, TRO, D7ERTD443E, ZMAT3, SPP1, GPC3, SH3BP4, SLIT3, SLIT2, PLXNA3, TCF7L2, EPHA7, SEMA6A, BCL11A, CIRBP, DCBLD2, H19, SFRP1, PSRC1, NOV",819,255,17911,2.315578539,0.531782771,0.002748789,0.002543723
GOTERM_BP_FAT,GO:0072163~mesonephric epithelium development,16,1.593625498,1.15E-04,"ROBO2, GDF11, MAGED1, TCF21, SMAD6, BMP7, GLI3, PBX1, HS2ST1, SFRP1, SALL1, KIF26B, MYC, GPC3, SOX9, SLIT2",819,108,17911,3.239904129,0.534424737,0.002749363,0.002544254
GOTERM_BP_FAT,GO:0072164~mesonephric tubule development,16,1.593625498,1.15E-04,"ROBO2, GDF11, MAGED1, TCF21, SMAD6, BMP7, GLI3, PBX1, HS2ST1, SFRP1, SALL1, KIF26B, MYC, GPC3, SOX9, SLIT2",819,108,17911,3.239904129,0.534424737,0.002749363,0.002544254
GOTERM_BP_FAT,GO:0035019~somatic stem cell population maintenance,11,1.09561753,1.22E-04,"TCF7L2, TCF7L1, SFRP1, VANGL2, SALL1, SIX2, PRDM16, SOX9, LDB2, BMP7, SOX4",819,53,17911,4.538922294,0.556702355,0.002915205,0.002697724
GOTERM_BP_FAT,GO:0048762~mesenchymal cell differentiation,22,2.19123506,1.23E-04,"SEMA5A, TCF7L2, SEMA6A, TGFB1I1, FN1, TCF21, SOX11, BMP7, RTN4, CORO1C, COL1A1, SFRP1, VANGL2, GLIPR2, ERBB4, ALDH1A2, SIX2, HEY2, CFL1, SOX9, PITX2, EZH2",819,186,17911,2.586697651,0.558825489,0.002921935,0.002703952
GOTERM_MF_FAT,GO:0043394~proteoglycan binding,9,0.896414343,8.81E-05,"SEMA5A, COL5A1, GPC3, GPC2, SLIT2, PTN, AGRN, GPC6, PTPRF",767,33,16866,5.997155387,0.104102717,0.002973318,0.002759067
GOTERM_BP_FAT,GO:0007051~spindle organization,16,1.593625498,1.28E-04,"SPAG5, KIF23, KIF11, CHD3, AURKB, AURKA, TPX2, ASPM, TUBB5, RACGAP1, KIFC1, TACC3, CEP72, BIRC5, MYBL2, EZR",819,109,17911,3.210180238,0.572484488,0.003023427,0.002797873
GOTERM_BP_FAT,GO:1901988~negative regulation of cell cycle phase transition,18,1.792828685,1.30E-04,"STIL, BUB1B, SOX11, SLFN9, ZFP36L1, CENPE, D7ERTD443E, CCND1, CHEK1, CDK1, CASP2, TOPBP1, CLSPN, MAD1L1, SOX4, E2F7, EZH2, MAD2L1",819,134,17911,2.937674266,0.579171539,0.003068595,0.002839671
GOTERM_BP_FAT,GO:0040008~regulation of growth,54,5.378486056,1.38E-04,"SEMA5A, DDR1, BMP10, CDKN1B, CPNE5, COL14A1, NRK, WISP1, TRO, D7ERTD443E, PTTG1, HEY2, EPHA7, SEMA6A, CIRBP, CACNA2D2, SFRP1, MMP14, PSRC1, NOV, CTTN, EZR, ZFPM2, DBN1, FTO, GATA6, NEDD4L, LPAR3, NKD1, FSTL4, RTN4, STK3, SOCS2, BCL2L11, ZMAT3, ERBB4, TBX20, ERBB2, SPP1, GPC3, SH3BP4, NCAM1, SLIT3, SLIT2, PLXNA3, TCF7L2, H3F3B, BCL11A, IGF2, FN1, DCBLD2, H19, CDK1, AGRN",819,688,17911,1.716489905,0.601298412,0.003243071,0.003001131
GOTERM_BP_FAT,GO:0006323~DNA packaging,21,2.091633466,1.38E-04,"TOP2A, HELLS, NPM1, SMARCC1, H3F3B, NCAPG2, HJURP, HMGB1, SMC4, NCAPH, SMC2, H1F0, CHAF1B, NASP, NUSAP1, CDK1, ACIN1, TNRC18, SOX9, MCM2, ASF1B",819,174,17911,2.639404657,0.601972465,0.003243071,0.003001131
GOTERM_MF_FAT,"GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding",54,5.378486056,9.93E-05,"TCF21, HIF3A, RORB, FOXM1, BACH2, GLI2, SALL1, MYC, SIX2, CREB3L2, HEY2, MYBL2, SOX9, PITX2, TEAD2, SOX4, SOX5, KLF11, TCF12, ARID5B, EN1, EBF3, SOX11, SOX12, SREBF2, FOXP2, ELF4, HAND1, ZFPM2, CREB5, GATA6, PLAGL1, TBX20, PLAGL2, E2F7, E2F8, JAZF1, TCF7L2, MYEF2, BCL11B, NFYA, VDR, BCL11A, PBX3, MEIS2, TBX18, PBX1, CTCFL, REST, MEIS1, FUBP3, NFE2L3, SSBP2, SSBP3",767,683,16866,1.73856042,0.116506909,0.003262234,0.003027166
GOTERM_BP_FAT,GO:0061351~neural precursor cell proliferation,20,1.992031873,1.42E-04,"LYN, RRM1, BEX1, DOCK7, DIXDC1, VEGFC, C330027C09RIK, GLI3, GLI2, CD24A, ASPM, MELK, RACGAP1, ID2, IGF2BP1, TACC3, RSU1, DBN1, SOX5, CDON",819,161,17911,2.716689797,0.612393598,0.003324755,0.003076721
